,date,lat,long,pano_id,name,pano_yaw_deg,tilt_yaw_deg,tilt_pitch_deg
8028,2018-10,43.049377500000006,-87.90597890000001,KWg-KacY4fiHSt9Kr9NPZw,1731,356.74,116.39,2.1399999
8029,2015-10,43.14045677438443,-88.01556467568207,vTDvhb0iwz0aTgmNsteLUQ,17310,52.289997,-2.32,1.6999999
8030,2017-08,43.089952105872115,-88.00182604626976,_xI8MWD5vDQ0WFJy3X5SUA,17311,350.59,-118.45,2.6299999
8031,2018-08,43.089089,-88.00186059999999,NZ9HEo7sT1loM8hFZ0hJ1w,17312,32.23,106.25,1.12
8032,2016-10,43.08992377567807,-87.99826096992142,-7-41iSNkar6O28C6hD9yw,17313,191.15999,-96.479996,1.17
8033,2017-10,43.047945333654205,-87.92284605015122,mm1m5qBasMLsZVdS5MZ7sA,17314,160.11,-19.85,0.32
8034,2018-10,43.042970639004366,-87.92162243223395,MrL0hCez6w8rz4bVT17vdQ,17315,275.75998,-59.739998,1.3
8035,2015-10,43.1322148287963,-88.02410869373655,Oz5Fa8lO9bsfcdc2O5f34A,17316,32.8,-40.059998,2.61
8036,2015-10,43.12319540110234,-88.02049576124566,eKNqQhVIYL97SsSTjS3P1Q,17317,273.41,-137.64,2.75
8037,2015-10,43.089991377486974,-87.98820861955063,CQSZ135DTtBKEl2q1bIplw,17318,152.8,-108.84,1.22
8038,2017-08,43.1082591,-87.95648759999999,hsGUKMZuBnyhffO3C_FIuQ,17319,296.15,24.35,0.64
8039,2017-08,43.049346767201136,-87.90095481031393,3j9D02mge2198D5_5gT8Mw,1732,89.29,93.99,1.74
8040,2018-08,43.1008542,-87.9529392,VSk_QTJSfIfIg27yqf-oug,17320,331.41998,117.079994,1.42
8041,2018-08,43.089877205675315,-87.98069677318945,TiDklHIUC786JHL2RbBBxw,17321,134.78,117.27,1.5699999
8042,2018-08,43.08987101332959,-87.98320703808834,cImgS7mZCaDx8TRxU7lYuQ,17322,73.369995,-58.75,0.83
8043,2018-11,43.094350090503454,-87.98210266280087,yEPSlzDscDwhVHjUY9h7wg,17323,137.43,34.48,0.79999995
8044,2015-10,43.137188099999996,-88.0005657,st7suzgXFABDdWK6A77RzQ,17324,56.5,62.02,2.29
8045,2015-10,43.1165519777965,-87.99728916420109,wi1TdjE7ETdp6WKc5noR4w,17325,165.05,105.869995,1.3
8046,2018-10,43.04544439051365,-88.06565945746179,ImGYwVh2pw6MJzYfoe0cPQ,17326,90.09,-110.45,1.14
8047,2018-10,43.068071956699136,-87.99479761624785,MZzcn-n2t52omQF9msDPZA,17327,142.04,71.33,3.9499998
8048,2015-07,43.1203782,-87.9883118,X5ZNH-itNuxXZMwMfXOipQ,17328,0.049999997,-94.61,1.04
8049,2017-08,43.12096629999999,-88.0040661,w2ZHXtFjBbyNj7lp-8cl1w,17329,315.8,-161.18,1.25
8050,2017-08,43.04937728101105,-87.90472796513014,pHVpOYOszOfhKFT2TmuiMA,1733,94.11,95.96,1.81
8051,2018-08,43.0889598,-88.05946440000001,PTi4IKTcncuEeiOoNEto0w,17330,359.91998,109.61,1.63
8052,2018-08,43.08911608737404,-88.05953363981268,lhD6YPNdyTsPsXl2UUqs1g,17331,273.21,-115.68,1.13
8053,2018-08,43.08952126034258,-88.05093750848344,sMf4c6w0swVM5VdHWXLuPw,17332,19.49,-2.06,4.48
8054,2018-08,43.0896921,-88.0376822,x3WEQbgxxctx-4ShqVRnLQ,17333,37.829998,-45.89,3.02
8055,2018-08,43.08943067229106,-88.03770416401682,oYRr9VtyIwBWv3N_e7UKXA,17334,2.8,-168.43,1.5699999
8056,2015-10,43.087724829787156,-88.03775655598898,u5qEqvKolBgLyKpXZYtLnA,17335,228.34,-22.949999,0.57
8057,2018-08,43.08963361666661,-88.04586051682566,0D3pLxX-T9T_ZAY9vtw08A,17336,181.90999,-44.42,0.55
8058,2015-10,43.08871287884185,-88.04585400358508,58XGYVMr4hTCcta4ddooMQ,17337,124.28,-50.329998,4.3399997
8059,2015-10,43.1099925,-87.99977700000001,NMyqU2z2wdiFf6cHXoYRqQ,17338,86.71,22,1.8
8060,2018-08,43.089796838492425,-87.9758792307628,aBBT7c46zn6XKwPyyjsI4A,17339,90.009995,-37.14,1.3199999
8061,2015-09,43.049352691957495,-87.90353301678019,bhpByINvydd0OWuJ7lsLaA,1734,98.509995,122.079994,2.08
8062,2016-10,43.031428772794925,-87.99737494159305,CYuGZHEbR3UopfrA4-D-PA,17340,1.18,37.5,1.25
8063,2018-09,43.03605260178462,-87.99568934005569,AQxiMZJKEfUGjtwDKZSjFQ,17341,86.47,131.44,0.06
8064,2015-10,43.083241144116144,-88.02322424308386,Y4y9SXqnKw67Cl90ti_bww,17342,359.81,-90.5,1.23
8065,2015-10,43.081546250314844,-87.96548081547655,Lf9_HoFfbxR5HXgP__ihCw,17343,2.52,-107.75,2.4199998
8066,2016-10,43.089794756973774,-87.96534989488163,FlWiqrJH1XmSY8BarM64Lg,17344,156.73999,28.42,1.5899999
8067,2018-11,43.0813589,-87.965488,cU5KhlLpDW_A_2lc_z0EpQ,17345,136.76,76.4,1.5
8068,2014-10,43.08975718073268,-87.96212506450182,s2cuSiQ37BIafXG6ClHKFg,17346,108.97,-70.63,0.96999997
8069,2017-08,43.04316148971871,-87.92438761871975,ib9WdbEItNPLvCmqTiuspA,17347,2.7,-32.78,2.1
8070,2018-11,43.06598879175939,-87.98337004994576,zn_fEwTj9NKbpwigZJbisA,17348,124.53,10.19,1.31
8071,2018-11,43.06294260000001,-87.9775527,pQaJpjLp9_3rEHSacEIzww,17349,125.079994,-84.54,0.59
8072,2017-08,43.04933868418396,-87.90223268360269,dBwvaLy7K6QfKbNJN70vuw,1735,270.99,170.08,2.74
8073,2018-10,43.06101966842196,-87.97380037105219,AiAsqEB1wotOeHzMv-WWRQ,17350,125.34,6.19,1.5899999
8074,2018-09,43.0671288131395,-87.98459763336989,K4cSHbEgViE-gsiFlT9zGA,17351,332.62,179.33,0.22
8075,2018-11,43.065808700000005,-87.98302259999998,QiW3c4S8Vxsg7gn6-B18-A,17352,125.68,83.009995,0.7
8076,2015-10,43.08983110180336,-87.95574399487225,Yurl5eqxa27DK4RIccgeRQ,17353,15.63,-120.71,2.31
8077,2018-11,43.07422250262971,-87.95617743661094,0T5B7wHfU0FjilMsK2oc3A,17354,137.14,-16.789999,1.56
8078,2017-08,43.04426578283714,-87.93664287244984,S0t5b-x2I9LFxuLxDEHD5w,17355,91.14,1.91,2.24
8079,2015-10,43.084101884158876,-88.02263187470152,WMGFiQEZdlqnOUgA5ISIQg,17356,80.35,163.51,1.62
8080,2016-10,43.08972672156077,-88.02263358016485,BRFilI49Ewx08A_Z0WOZ7A,17357,185.79,96.39,0.94
8081,2015-10,43.10495454673977,-88.02092576413048,qWU8wvmxwbFHEmumlqVcpQ,17358,159.26,142.11,2.53
8082,2016-11,43.034141999999996,-88.0113003,kHiCN5p5aINkS9WBsmYYSg,17359,27.81,78.99,1.4499999
8083,2017-10,43.04936469999999,-87.90725970000001,l9AGE9Q5vjQ31JeVdAC9Dg,1736,346.72,-175.87999,2.77
8084,2018-09,43.08983640804507,-88.021441039448,-G9heKQXIR03IGXiJ8ALxg,17360,269.72998,-72.9,1.0699999
8085,2015-10,43.172184760165024,-88.0474375266163,5pwoPTaRHICHJ5O_g1kxCg,17361,272.69,-153.06999,2.1399999
8086,2011-10,43.177014142306454,-88.05571065503874,VIWosH4738G1ROs-skQ2ig,17362,151.81,-118.869995,2.72
8087,2007-07,43.094372817769326,-87.9687393882246,Gfh-DN6TiHb_avPHBCufuA,17363,219.47,-166.11,8.54
8088,2018-09,43.029880516277245,-87.90773737786196,iGQJp0OPEmjQsoyJQDc8Bg,17364,218.67,-19.22,1.86
8089,2018-09,43.02943158437524,-87.9110335601512,R8U5EP_I2rz_mgbHwxI-wg,17365,264.97,-61.399998,0.97999996
8090,2018-09,43.02944798124232,-87.91060101530279,eSW8WKICI9qmFTXCgIje1w,17366,268.44,-160.8,1.29
8091,2018-09,43.029455799999994,-87.9103098,GRX_Gh38iI7y6ldZz2EmFg,17367,270.02,150.68,1.56
8092,2016-11,43.02940918392946,-87.90965896277464,36Flaiu8iohkvaDkAxzHTQ,17368,164.59999,54.809998,1.7099999
8093,2017-10,43.02956061213111,-87.90816082075995,4hjVZNIYZcMOfB08ehp_zA,17369,294.19998,-107.78,1.43
8094,2018-09,42.99103262293222,-87.89427939212237,m0PG3n_xHmbUU0WTzNomOQ,1737,1.81,-2.6499999,1.42
8095,2018-08,43.118494,-87.9042127,HPiovQwH-VYCsyPaGMT1Jw,17370,273.19998,-99.93,0.39999998
8096,2017-08,43.11838579999999,-87.8983418,ts6hdyxX5JfsirmH6ZJtdg,17371,117.45,101.14,1.9599999
8097,2017-08,43.1184424,-87.90126070000001,1to-DulmCJY95OfYniwT6Q,17372,91.79,32.739998,2.44
8098,2018-08,43.11842937888713,-87.90219920463119,Kotl3ARl1w8X6-aeBkc1bQ,17373,327.87,-60.289997,1.1899999
8099,2017-08,43.118419700000004,-87.89915440000001,ZfrlN6pwtiOggCKNKe_dzw,17374,91.63,33.8,2.49
8100,2017-08,43.03505164648941,-87.90740288074902,3fmXNO1iIlsge_AIJWBa5Q,17375,86.36,20.43,1.42
8101,2017-08,43.0351251,-87.9061228,xpXLD8lRktM4gNAa4Mcd4Q,17376,86.36,36.01,0.72999996
8102,2016-11,43.04978301658926,-88.00748719403532,F386xHYZ6b2lnqvsXYR0VQ,17377,233.48,24.33,3.37
8103,2018-10,43.04731432500007,-88.01249198632416,fOMmgonPYl-mMZjOs9flgA,17378,10.45,-140.95,2.62
8104,2018-09,42.95172368249649,-87.87987320410242,vkz2KACcSeTvvc0snozC6w,17379,91,-105.299995,1.5899999
8105,2015-10,42.99106991746593,-87.89805393282984,nYmp2wWmIncc-H0PJNeAEw,1738,270.25998,36.489998,2.01
8106,2018-09,42.96106231430654,-87.88200167792772,_26KUrLL76ITrXk7MWrHRA,17380,119.52,72.04,0.7
8107,2018-09,43.002005104736995,-87.89338160691801,oouDihuJEJ3mLH8lz-_tmg,17381,212.58,-56.059998,2.71
8108,2018-09,42.9875609,-87.8876641,VzPpuEBbs2av_7HbLUUwNA,17382,342.41,-53.449997,1.29
8109,2018-09,42.960933399999995,-87.8816819,0rwstT0qhvdt6Vugo6ZIkw,17383,118.579994,51.059998,0.39999998
8110,2018-10,43.00191220000001,-87.8932577,YxfQMKKHPdpquUBi0K4vGg,17384,32.8,29.21,1.76
8111,2018-11,43.05683922080979,-87.93396112001324,hjp5SvPjYNIFtdlfAdb0vw,17385,136.08,-171.29,0.26999998
8112,2017-08,43.04426940911278,-87.93403106316592,LL5W1ecNs602ebxYDUS1iQ,17386,90.52,58.629997,0.88
8113,2018-11,43.038656665915035,-87.93422052173639,QtxOTrv4As0QC764283LyA,17387,179.51999,-70.689995,1.77
8114,2018-09,43.0570229199056,-87.9339440003084,u9R1Zmhgc2ckz7pk7WG5QQ,17388,314.46,54.89,0.62
8115,2018-10,43.04164845012929,-87.9341437975997,7a5R6PGBoQIOTXBlBaFoCA,17389,214.95,-71.35,2.1499999
8116,2015-10,42.9910592,-87.8968454,MWw39jXDFIjOfNHjFdBxLw,1739,0.32,36.35,2.34
8117,2015-10,43.08640583404426,-87.9371221954016,8V3U47ONPNtAexSk-uTPSw,17390,167.17,-173.53,1.01
8118,2016-11,43.0750826,-87.9373636,3sMwzZDU8bN2zzZc40NQKg,17391,2.53,40.14,1.39
8119,2015-10,43.04998239005806,-87.93773957942652,h66fyB_3Vnoq71ApBSqXfQ,17392,0.88,-35.95,0.32
8120,2017-10,43.05400960224034,-87.93767842367785,jGUOdl7LnGAQLZGakn1_Qw,17393,330.85,-157.28,1.61
8121,2016-11,43.073238399999994,-87.9374,Cih9EJ-yFgl_eWZOchkwJQ,17394,2.1599998,-69.939995,0.79999995
8122,2014-10,43.06779549239492,-87.93754071523406,-CzUlFxceUMChGWzCsgrNA,17395,96.159996,-3.51,1.77
8123,2015-10,43.0513671,-87.9377417,xJHPmuMvWtCe2D1OHcbQtA,17396,0.55,42.649998,0.96
8124,2015-10,43.08339639799224,-87.93717460568108,KEbLJaObQbTOKtn__f4uuw,17397,181.73999,68.34,1.8499999
8125,2015-10,43.0562921,-87.9376566,ktKfmyKjHgTGjt_ziKKhTw,17398,180.42,169.87999,0.28
8126,2015-10,43.07683333793926,-87.93730020372378,cVmv8f9-4HKteCA2NMXmKA,17399,181.90999,43.46,1.3199999
8127,2019-06,42.946884393286965,-87.90901690382694,l2fuKVXEIUBA5AQPvAGXvA,174,81.299995,-130.59999,1.9799999
8128,2015-10,42.9909857,-87.8920188,V40kfWN1DSmx63vf6PgfAg,1740,357.63998,-56.21,1.29
8129,2016-11,43.0591253,-87.9376054,b7CojCEn1OYfyRbkbdXprw,17400,69.36,-62.71,1.01
8130,2016-11,43.0659698,-87.93750109999999,sS8UbffasWUxa2b9kWO6hg,17401,1.14,169.06999,0.35
8131,2015-10,43.078640439324246,-87.9372616481823,6vh4X54x1rTLqJw8ky4rQg,17402,181.76999,38.04,2.1499999
8132,2017-10,43.052616401534046,-87.93771375403553,s0pZ_cILf6rD9Ijg3ZPVMg,17403,1.66,-52.09,1.9799999
8133,2015-10,43.081127200000005,-87.9372029,HkgIGfggVReZz3YRBHnawg,17404,1.39,-139.87999,1.3199999
8134,2017-10,43.07142598359643,-87.93742195840721,uzbVvHaNBX8zx6gfZJ5XKQ,17405,273.25998,-79.61,1.6899999
8135,2015-10,43.0845583,-87.93714849999999,1v1SSxjGhVl_ZiFGw3dVbw,17406,181.87999,68.6,0.83
8136,2016-11,43.064163783573115,-87.93754496322791,7QYuGQ1AUDACvxBpIXVZ1Q,17407,2.05,140.78,0.84
8137,2018-11,43.0604915,-87.93759870000001,TWEleGbZMcjc6TbMdaIlUw,17408,271.46,124.46999,0.83
8138,2017-08,43.04583529999999,-87.9378012,rdn79-Lk-Q92mtV3VYFuXg,17409,89.85,-14.759999,0.21
8139,2011-06,42.99104942248653,-87.89551234283007,xdFCEzWWeD5qD2ByA22JMw,1741,84.74,-175.26,1.02
8140,2016-11,43.062292600000006,-87.93756979999999,s1--wAknIJCa4R-FA0TPPg,17410,2.01,-156.37999,0.08
8141,2016-11,43.04723189999999,-87.93778859999999,E3Ip4AWDul6TKvXX5S9BXA,17411,1.61,-31.17,0.66999996
8142,2015-10,43.0878708,-87.93706929999999,mg3C_5jefy0RvXg1pFK14A,17412,0.28,-53.699997,0.64
8143,2015-10,43.08483957568065,-87.93714167296227,94Ag8wIBwMdaC_NEfFwPYQ,17413,181.8,69.39,2.11
8144,2018-10,43.0757639,-87.937336,Cz_FUFcX0B0N7BA0p7RULA,17414,316.88,-38.989998,0.68
8145,2015-10,43.0548352,-87.93766140000001,RCDC-Bq1XbquYgl62WDUVw,17415,181.05,171.17,0.62
8146,2015-10,43.086028574683745,-87.93712299581045,F4HqGgDd884fZ84CZ2g_6A,17416,183.3,102.93,0.89
8147,2017-08,43.04859637806245,-87.93774912893086,GHixhboljJo-NMyz-HjBoQ,17417,271.81,-122.899994,2.05
8148,2016-11,43.06964157735947,-87.93745712342083,bki9WA5jrrsJNOwYIVYnkg,17418,2.48,-15.87,0.74
8149,2015-10,43.08235987740072,-87.93725553697075,el2vl9Wg-ApXHVVD4nW0Zw,17419,307.69998,-133.36,1.2099999
8150,2015-10,42.99101827998084,-87.89318779197869,H0T5iV_ynVrSEi5R6tDj3w,1742,298.56,140.69,0.38
8151,2018-09,43.03612383681919,-87.94776576293758,XRt89haSbs_j2qqVZjvnYQ,17420,0.71999997,7.5299997,1.9499999
8152,2016-10,43.0347657153429,-87.94773660218003,Kg1O070LoaZlS43CvgGl8w,17421,238.31,-166.95999,2.05
8153,2018-09,43.04164141805477,-87.9476938286605,CxrMShs3vjUJQHGrOxR-SA,17422,1.6899999,12.73,1.17
8154,2015-10,43.032859,-87.9477207,jwvHk63lTnY0YfQvZP1Q5w,17423,66.31,-62.69,1.3299999
8155,2018-09,43.040260499999995,-87.9476933,xEV_PTUe2CsMdZf4r0093w,17424,359.49,13.98,0.5
8156,2018-09,43.03952745320696,-87.94770121114965,MUZ79f7-UOPM3sRLv98SsQ,17425,0.71,63.079998,1.24
8157,2018-09,43.04258190983568,-87.94768651686786,gqyPY0XvRsVSEBNYzLQsWA,17426,356.44,-12.24,0.21
8158,2018-09,43.03750383956565,-87.94775699505561,uviHZSNdyKQQiW54lJqfxw,17427,1.1,-5.45,1.81
8159,2016-11,43.04324393307667,-87.94768906900644,HWh8oysegwkXL08RHCnDVA,17428,93.299995,134.27,0.39999998
8160,2018-09,43.03868755916997,-87.9477117082327,CCBJzHMP2zNdf7slgfreHw,17429,0.47,45.69,2.08
8161,2015-10,42.9773816,-87.90573859999999,hnuaOmXE5gt7p4nvAnG7_A,1743,311.56,-177.58,2.7
8162,2018-11,43.067401399999994,-87.9473878,REuwPS2NHisIIfxuMqczbA,17430,136.55,-131.39,0.47
8163,2018-08,43.08981707328745,-87.94700841120473,djNaNa0nMDLB5K-bC6k6Fw,17431,339.47998,-14.849999,1.11
8164,2015-10,43.0697275,-87.9473598,F96MJxmQQgoblw6S2cwO9g,17432,1.4599999,-96.6,0.84
8165,2018-08,43.09715936690928,-87.95687309462788,eusAikcCp1aN6Lj62hPy2g,17433,353.81,-76.02,2.1
8166,2018-11,43.040306878016345,-87.95770246727812,zcHYN-xL8rZ_sTqzLIQ1sA,17434,1.03,-82.22,0.57
8167,2015-10,43.0438469,-87.957707,1QPM9Tf4KAk-Csjq4zVGbQ,17435,207.79,25.699999,1.76
8168,2018-11,43.041675299999994,-87.9576634,0_PPaPe-PtiV1iLqs_k-6Q,17436,1.09,145.39,0.22
8169,2018-11,43.04454115805706,-87.95766098300051,6mWB4fmcyUoF1cuh09xwIA,17437,1.3,75.979996,0.72999996
8170,2017-08,43.043362200000004,-87.95766540000001,cTjtkurqa6xkrbYVghoL0w,17438,294.63,-88.56,1.43
8171,2018-11,43.03880529999999,-87.9576836,G9lyL6EGCBrUQTJLOdznuA,17439,357.69,17.55,0.55
8172,2015-10,42.97740078567771,-87.90764747070331,pHYm-YnBof8eIrOh5s4ndA,1744,270.05,-107.32,1.1999999
8173,2017-08,43.089823704089405,-87.95708617937694,_1OL2N4rJzx8rrjcP_4l9Q,17440,314.74,-133.42,2.4199998
8174,2018-08,43.093519687800814,-87.95697671312668,3r-PVtSmS5EVBe5szjXILQ,17441,180.73,107,2.6499999
8175,2018-09,43.0592619,-87.9712821,T-Jcoo7EndnAmOd5anRtxg,17442,359.66,27.22,1.63
8176,2018-09,43.05970166961762,-87.97130659531109,DS1gMshmDftqipAfY6Jv-w,17443,347.37,-66.74,0.38
8177,2015-10,43.08253679999999,-87.97089749999999,zhCs-151EFUBshoiBbhflw,17444,180.36,-34.87,0.76
8178,2017-08,43.04566838940971,-87.91894048568535,4fIiC5UF-ZqJ6Gxqds6yfQ,17445,80.78,-81.7,2.46
8179,2016-10,43.04434049300438,-87.91892289496559,YjxOVObIvyQT5A_YERTmuQ,17446,294.71,-162.45,0.71999997
8180,2018-08,42.9259946,-88.0437392,xanS9i4SgPcbCeL7liudnw,17447,153.78,-137.37999,0.78
8181,2011-09,42.92118857783439,-88.05939457781166,nxAuFqPrNiHcqtIIOhFIfg,17448,354.59,1.3199999,2.73
8182,2011-09,42.88832110606903,-87.9981385313785,icCFuGslV0onD04hObZVTg,17449,101.729996,170.08,2.22
8183,2015-10,42.9773432,-87.90413659999999,n0ETmCzPIxnXGDs6oPRkrQ,1745,147.12,-139.3,1.86
8184,2016-10,42.9101013,-88.02912059999998,Uvmqqg1suOXFIiv3Zq55wA,17450,0.81,-28.17,2.46
8185,2011-09,42.928706299999995,-87.9941862,X71ZJ17vw093AT4yhT995w,17451,19.73,52.079998,1.41
8186,2019-05,42.95053258827296,-88.01457963934804,Hr7qFLZ-XEu6AoxQiigHhQ,17452,316.81,-25.109999,4.23
8187,2011-09,42.9362553,-88.0155493,-3i9agKDfhuoyrF53NvBuA,17453,201.34999,154.54,1.29
8188,2011-09,42.9322175,-87.98641529999999,ylZh3YJ_f6rxt5zV00TdVg,17454,58.239998,126.2,3.76
8189,2018-08,42.93021968562825,-88.03939548870078,yedILvzmhibqQLolLxUJVQ,17456,89.79,87.409996,1.75
8190,2011-09,42.862060458705294,-87.89918689799246,VcBjC8IlQ8R312YUcQkSCQ,17457,254.43,-44.84,2.75
8191,2018-09,42.922436700000006,-87.8595845,FyppdiMux81lZuOfb_pj3w,17458,172.39,99.54,1.05
8192,2018-10,43.058046999999995,-88.0074441,2Waf0NzQCQWfgC1AZJUWrA,17459,180.37999,42.94,3.55
8193,2015-10,42.9664705,-87.9034737,GPjP9a0WI9q3uSZzsTEH7A,1746,90.21,179.20999,1.77
8194,2018-09,43.043151482976846,-88.0135384871829,Qrpe_VlocXhIEXyeOmviJg,17460,17.08,-82.79,1.28
8195,2011-08,43.06576993883091,-88.06431459735735,gHG9vX6nibMTnZH3Ze5Vzg,17461,252.31,-69.45,2.03
8196,2019-05,42.92366567478951,-87.9792791398442,dpRYzRxHaALvuiQsW7pfjA,17462,150.95999,107.02,1.62
8197,2011-09,42.93337895650613,-87.98896334523994,dgB0geXe22DJCd8vtfTeqg,17463,359.71,25.31,2.1299999
8198,2011-09,42.9309662,-87.9890378,vrZjUqBdjBC_gufbeUvlZQ,17464,0.11,14.45,1.8
8199,2007-07,42.9286602,-87.98816070000001,OPeNTQnm1oTvSwSxlI-Cxw,17465,145.16,121.64,5.97
8200,2011-09,42.92799459160578,-87.9823344268638,XSYtLhS4G9xXko5RXjEF2Q,17466,207.95,-47.37,0.16
8201,2019-06,42.8682465007954,-87.94257581551473,Uwxsl6k8IDI_yGnYo_eiwQ,17467,266.85,137.27,1.76
8202,2007-07,42.91512965678012,-87.8601375485975,iE1zakVA4mgkBs4lbGkdVA,17468,338.84,-66.82,9.29
8203,2018-10,43.0576096,-88.00744300000001,zk-J-3RmA6OMiN8IkGco8w,17469,179.53,38.8,2.57
8204,2015-10,42.96647120000001,-87.90839809999999,mMqZ40q_R_Cka8S7iBjgTg,1747,90.1,-106.96,1.27
8205,2018-09,43.0369843,-88.015789,_U7XTvFFzZKjhI6nbYI-dw,17470,14.78,-8.58,1.1899999
8206,2016-10,43.18105222915211,-87.9918114074565,i-33a2aQykScEEpdAwgQvg,17471,15.41,14.509999,1.11
8207,2016-10,43.18104053409683,-87.99206173424038,GUakDGEdwW04AufPrhMkhw,17472,169.36,-101.39,2.1499999
8208,2011-09,42.92984210828155,-87.98192523963493,y69v1LZr4HwUEjhPKK4aXg,17473,87.42,135.62999,1.89
8209,2011-09,42.927854499999995,-87.9876114,4lzgFI9EdqmRAA-T2NinJA,17474,247.70999,-32.87,2.05
8210,2011-09,42.926973700000005,-87.98735500000001,PQkHHPA0GuuBRXZjdqCdPw,17475,343.4,65.619995,3.05
8211,2011-09,42.9304481,-88.01032430000001,yheRWM16JqnPZ9AQ7jg1PA,17476,354.56,-42,1.5
8212,2011-08,42.9481761,-88.06701170000001,labHFQbSjOJS59-UsizzPQ,17477,0.25,58.35,2.25
8213,2011-08,42.94780765279022,-88.06648461507095,oTy0dzmJeGOVdo5qgTonlQ,17478,270.29,-49.48,1.37
8214,2018-09,42.9186773,-87.8588151,eb5MovEfUZCfBTiGLhFVJQ,17479,352.03,37.66,0.96999997
8215,2015-10,42.96647078785696,-87.8984104322985,GOjnyumft88KS0XAHl0kEw,1748,0.41,92.04,1.1
8216,2015-10,42.991232135593634,-87.90065747773541,p8ErSGRBNw-U9LgYjUPG7A,17480,152.84,69.54,1.86
8217,2011-09,42.925885767752426,-88.04186936029663,5q9--7caBWqGSxfJ6beeoA,17481,105.78,171.93,1.3299999
8218,2015-10,43.03584818735346,-87.97293957055494,lwFTby2hgKo8hKW7ZrR6cA,17482,108.95,-50.71,4
8219,2011-09,42.861246698586434,-87.90850077488348,Kd9UhxFh12pLgQe7HBWa4g,17483,93.04,127.04,1.14
8220,2018-09,42.92507030000001,-87.86008340000001,TFPvpp4r7xTg_zo7fftUcg,17484,174.59,73.09,1.11
8221,2018-10,43.04327979999999,-88.0134921,Z92zgyZUnwCaVtFNJkjEPQ,17485,4.41,-55.719997,0.78
8222,2018-08,43.1776689,-87.9918954,UyTzPdWWbo2066Pg0Ji2yA,17486,90.869995,18.22,0.11
8223,2016-10,43.1778622,-87.9918526,-O6xjPIDbXOezR_I-XD0oQ,17487,14.21,-29.429998,1.56
8224,2019-06,42.89467561382743,-87.96198631653247,wyl8yNiAG4gYP23ktyzc9Q,17488,261.85,94.79,1.87
8225,2019-05,42.9303517,-87.98905450000001,4IFPWvES9QMNbyGonP3swg,17489,270.11,-23.699999,0.48
8226,2015-10,42.9664742,-87.89963929999999,uV4rgV54IF0rKFfE9qIlQg,1749,0.69,-171.29,1.25
8227,2017-09,42.934158862263494,-88.06271719699592,iNO1gcHYLuT8My0DTXTv1w,17490,281.04,-122.21999,2.24
8228,2019-06,42.9080887561764,-87.93104671639763,Gu2jSHis4Tas5HiZwpKy9Q,17491,181.65,95.619995,0.87
8229,2019-06,43.0358929,-88.01982149999999,gz1kF0auJ4VL58mbKoUpqQ,17492,88.84,-55.989998,1.89
8230,2018-08,43.1012225,-88.0514665,lQITaHlAB4xKUXGj_MelTA,17493,321.11,53.71,1.56
8231,2018-08,42.9302553,-88.03464709999999,sbpbuxxXH2VyodIIZ5Ouqg,17494,130.43,-104.399994,6.0499997
8232,2018-10,43.0450473,-88.01284040000002,o-qvrawK9r3PON0DTnwyZA,17495,17.359999,-30.57,1.6999999
8233,2018-08,43.17786640823215,-87.99208186213798,IAlwGdwIlE3q4vJAfdtHRA,17496,271.72998,-138.92,1.91
8234,2011-09,42.9325969,-87.98899540000001,VjxAkJ532k6jH2kZEhmjBQ,17497,0.35,3.4099998,1.03
8235,2018-09,42.9168811,-87.8588622,mkCJ4YfIDgFoL2mJPGW3RA,17498,26.099998,10.179999,1.3199999
8236,2019-06,43.03598539999999,-88.02322971930259,EBU0cYqhnYkxhBGSXlDQmA,17499,269.19,-155.98,1
8237,2017-10,43.03474947540421,-87.94615485341616,4keS04jvqjdB1Wu53qluWA,175,90.67,-53.66,4.44
8238,2015-10,42.966474186688615,-87.90212637521948,tNqquacxppkv2Zn_aHzB1g,1750,88.65,-135.56999,2.31
8239,2018-10,43.00280857370181,-88.06656648023205,y_Fb661dbW4sEa1EM7W05w,17500,271.29,131.70999,0.32
8240,2019-05,42.92651191268865,-87.97918677250915,RVenWKur1QDagniTCgDXgg,17501,359.81,-90.29,1.03
8241,2019-06,42.92600800368609,-87.99764014598522,O2lOkKzo6Ub3qH8tFmPjig,17502,219.75,136.09999,1.75
8242,2019-05,42.92590033745828,-87.99744254013008,RzhPQH6Z1eVLMZz_7IQonA,17503,5.65,-70.54,0.39999998
8243,2019-06,42.928952118915475,-87.99517657821468,oFUe6S9cFZpY4dHAphTbHA,17504,203.08,-30.349998,0.84999996
8244,2011-09,42.92893153446406,-87.99494946690119,zui4wDN5c0buf_C5-8LGGw,17505,290.94998,36.32,2.74
8245,2019-05,42.95267434634125,-88.0253729967462,DufobXkdZLXhQ9ZMrp5mrw,17506,45.25,12,1.03
8246,2019-06,42.88196521750695,-88.00993959393308,ug0cGgme8Z5jMEP8vkFMJQ,17507,181.2,100.18,1.1999999
8247,2018-09,42.91874652085945,-88.0090957699363,rXr3TB80-3-ViNKe8W1Fmw,17508,51.75,-56.69,0.39999998
8248,2016-10,42.96358145562903,-88.00816023913035,Ub71rm6rdKwdiBTh2iFY6w,17509,46.66,36.26,1.55
8249,2015-10,42.96647161400751,-87.89713056166694,-WPlIConL3vLco502EawGw,1751,181.15999,-119.21999,2.9399998
